1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: E10000007BE97941
Mission in Progress?  false
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 1800 second(s)
Mission Start Time:  Tue May 10 15:51:01 PDT 2022
Mission Sample Count:  8192
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Tue May 10 15:51:01 PDT 2022
Total Mission Samples:  8192
Total Device Samples:  29721
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
6/13/22, 5:51:01 PM,C,8.12
6/13/22, 6:21:01 PM,C,8.12
6/13/22, 6:51:01 PM,C,7.617
6/13/22, 7:21:01 PM,C,6.612
6/13/22, 7:51:01 PM,C,5.607
6/13/22, 8:21:01 PM,C,5.104
6/13/22, 8:51:01 PM,C,3.595
6/13/22, 9:21:01 PM,C,2.085
6/13/22, 9:51:01 PM,C,1.078
6/13/22, 10:21:01 PM,C,-0.432
6/13/22, 10:51:01 PM,C,-0.936
6/13/22, 11:21:01 PM,C,-0.936
6/13/22, 11:51:01 PM,C,-0.936
6/14/22, 12:21:01 AM,C,-1.44
6/14/22, 12:51:01 AM,C,-0.936
6/14/22, 1:21:01 AM,C,-1.44
6/14/22, 1:51:01 AM,C,-1.44
6/14/22, 2:21:01 AM,C,-1.944
6/14/22, 2:51:01 AM,C,-1.44
6/14/22, 3:21:01 AM,C,-1.944
6/14/22, 3:51:01 AM,C,-2.447
6/14/22, 4:21:01 AM,C,-2.447
6/14/22, 4:51:01 AM,C,-2.447
6/14/22, 5:21:01 AM,C,-2.951
6/14/22, 5:51:01 AM,C,-2.951
6/14/22, 6:21:01 AM,C,-2.447
6/14/22, 6:51:01 AM,C,-1.944
6/14/22, 7:21:01 AM,C,-0.936
6/14/22, 7:51:01 AM,C,1.078
6/14/22, 8:21:01 AM,C,3.092
6/14/22, 8:51:01 AM,C,4.601
6/14/22, 9:21:01 AM,C,5.607
6/14/22, 9:51:01 AM,C,6.612
6/14/22, 10:21:01 AM,C,7.617
6/14/22, 10:51:01 AM,C,9.125
6/14/22, 11:21:01 AM,C,10.631
6/14/22, 11:51:01 AM,C,18.656
6/14/22, 12:21:01 PM,C,25.162
6/14/22, 12:51:01 PM,C,21.16
6/14/22, 1:21:01 PM,C,15.147
6/14/22, 1:51:01 PM,C,16.15
6/14/22, 2:21:01 PM,C,16.15
6/14/22, 2:51:01 PM,C,15.649
6/14/22, 3:21:01 PM,C,15.649
6/14/22, 3:51:01 PM,C,15.649
6/14/22, 4:21:01 PM,C,15.147
6/14/22, 4:51:01 PM,C,16.15
6/14/22, 5:21:01 PM,C,14.646
6/14/22, 5:51:01 PM,C,13.141
6/14/22, 6:21:01 PM,C,12.639
6/14/22, 6:51:01 PM,C,11.635
6/14/22, 7:21:01 PM,C,10.631
6/14/22, 7:51:01 PM,C,9.125
6/14/22, 8:21:01 PM,C,7.617
6/14/22, 8:51:01 PM,C,5.104
6/14/22, 9:21:01 PM,C,3.595
6/14/22, 9:51:01 PM,C,3.092
6/14/22, 10:21:01 PM,C,3.092
6/14/22, 10:51:01 PM,C,2.588
6/14/22, 11:21:01 PM,C,2.085
6/14/22, 11:51:01 PM,C,2.588
6/15/22, 12:21:01 AM,C,2.085
6/15/22, 12:51:01 AM,C,1.582
6/15/22, 1:21:01 AM,C,1.078
6/15/22, 1:51:01 AM,C,0.575
6/15/22, 2:21:01 AM,C,0.071
6/15/22, 2:51:01 AM,C,0.071
6/15/22, 3:21:01 AM,C,0.071
6/15/22, 3:51:01 AM,C,-0.432
6/15/22, 4:21:01 AM,C,-0.432
6/15/22, 4:51:01 AM,C,-0.936
6/15/22, 5:21:01 AM,C,-0.936
6/15/22, 5:51:01 AM,C,-0.936
6/15/22, 6:21:01 AM,C,-0.432
6/15/22, 6:51:01 AM,C,0.575
6/15/22, 7:21:01 AM,C,2.085
6/15/22, 7:51:01 AM,C,4.098
6/15/22, 8:21:01 AM,C,6.612
6/15/22, 8:51:01 AM,C,8.12
6/15/22, 9:21:01 AM,C,9.627
6/15/22, 9:51:01 AM,C,11.133
6/15/22, 10:21:01 AM,C,13.141
6/15/22, 10:51:01 AM,C,14.646
6/15/22, 11:21:01 AM,C,16.651
6/15/22, 11:51:01 AM,C,26.162
6/15/22, 12:21:01 PM,C,30.658
6/15/22, 12:51:01 PM,C,25.662
6/15/22, 1:21:01 PM,C,19.157
6/15/22, 1:51:01 PM,C,19.657
6/15/22, 2:21:01 PM,C,20.158
6/15/22, 2:51:01 PM,C,20.158
6/15/22, 3:21:01 PM,C,20.158
6/15/22, 3:51:01 PM,C,20.158
6/15/22, 4:21:01 PM,C,20.659
6/15/22, 4:51:01 PM,C,22.161
6/15/22, 5:21:01 PM,C,21.66
6/15/22, 5:51:01 PM,C,20.659
6/15/22, 6:21:01 PM,C,20.659
6/15/22, 6:51:01 PM,C,20.158
6/15/22, 7:21:01 PM,C,19.657
6/15/22, 7:51:01 PM,C,18.656
6/15/22, 8:21:01 PM,C,18.155
6/15/22, 8:51:01 PM,C,18.656
6/15/22, 9:21:01 PM,C,17.654
6/15/22, 9:51:01 PM,C,17.152
6/15/22, 10:21:01 PM,C,16.651
6/15/22, 10:51:01 PM,C,16.15
6/15/22, 11:21:01 PM,C,16.651
6/15/22, 11:51:01 PM,C,15.649
6/16/22, 12:21:01 AM,C,15.649
6/16/22, 12:51:01 AM,C,14.646
6/16/22, 1:21:01 AM,C,13.642
6/16/22, 1:51:01 AM,C,14.646
6/16/22, 2:21:01 AM,C,13.642
6/16/22, 2:51:01 AM,C,14.144
6/16/22, 3:21:01 AM,C,14.646
6/16/22, 3:51:01 AM,C,14.144
6/16/22, 4:21:01 AM,C,14.144
6/16/22, 4:51:01 AM,C,13.642
6/16/22, 5:21:01 AM,C,13.141
6/16/22, 5:51:01 AM,C,13.141
6/16/22, 6:21:01 AM,C,13.141
6/16/22, 6:51:01 AM,C,12.639
6/16/22, 7:21:01 AM,C,12.639
6/16/22, 7:51:01 AM,C,13.642
6/16/22, 8:21:01 AM,C,15.147
6/16/22, 8:51:01 AM,C,16.15
6/16/22, 9:21:01 AM,C,16.651
6/16/22, 9:51:01 AM,C,17.654
6/16/22, 10:21:01 AM,C,18.656
6/16/22, 10:51:01 AM,C,19.657
6/16/22, 11:21:01 AM,C,20.659
6/16/22, 11:51:01 AM,C,24.162
6/16/22, 12:21:01 PM,C,30.658
6/16/22, 12:51:01 PM,C,26.162
6/16/22, 1:21:01 PM,C,23.161
6/16/22, 1:51:01 PM,C,23.161
6/16/22, 2:21:01 PM,C,23.662
6/16/22, 2:51:01 PM,C,22.161
6/16/22, 3:21:01 PM,C,22.161
6/16/22, 3:51:01 PM,C,21.66
6/16/22, 4:21:01 PM,C,22.661
6/16/22, 4:51:01 PM,C,22.161
6/16/22, 5:21:01 PM,C,21.16
6/16/22, 5:51:01 PM,C,20.158
6/16/22, 6:21:01 PM,C,19.657
6/16/22, 6:51:01 PM,C,18.656
6/16/22, 7:21:01 PM,C,18.155
6/16/22, 7:51:01 PM,C,16.651
6/16/22, 8:21:01 PM,C,15.649
6/16/22, 8:51:01 PM,C,15.649
6/16/22, 9:21:01 PM,C,15.147
6/16/22, 9:51:01 PM,C,13.141
6/16/22, 10:21:01 PM,C,14.646
6/16/22, 10:51:01 PM,C,14.646
6/16/22, 11:21:01 PM,C,13.642
6/16/22, 11:51:01 PM,C,12.137
6/17/22, 12:21:01 AM,C,12.137
6/17/22, 12:51:01 AM,C,11.635
6/17/22, 1:21:01 AM,C,11.635
6/17/22, 1:51:01 AM,C,10.631
6/17/22, 2:21:01 AM,C,10.631
6/17/22, 2:51:01 AM,C,11.133
6/17/22, 3:21:01 AM,C,10.129
6/17/22, 3:51:01 AM,C,11.133
6/17/22, 4:21:01 AM,C,10.631
6/17/22, 4:51:01 AM,C,9.627
6/17/22, 5:21:01 AM,C,9.627
6/17/22, 5:51:01 AM,C,9.627
6/17/22, 6:21:01 AM,C,9.627
6/17/22, 6:51:01 AM,C,9.627
6/17/22, 7:21:01 AM,C,9.627
6/17/22, 7:51:01 AM,C,10.129
6/17/22, 8:21:01 AM,C,11.133
6/17/22, 8:51:01 AM,C,10.631
6/17/22, 9:21:01 AM,C,11.133
6/17/22, 9:51:01 AM,C,11.635
6/17/22, 10:21:01 AM,C,12.639
6/17/22, 10:51:01 AM,C,14.144
6/17/22, 11:21:01 AM,C,14.646
6/17/22, 11:51:01 AM,C,19.157
6/17/22, 12:21:01 PM,C,24.162
6/17/22, 12:51:01 PM,C,18.155
6/17/22, 1:21:01 PM,C,16.15
6/17/22, 1:51:01 PM,C,16.15
6/17/22, 2:21:01 PM,C,15.147
6/17/22, 2:51:01 PM,C,14.144
6/17/22, 3:21:01 PM,C,13.141
6/17/22, 3:51:01 PM,C,12.639
6/17/22, 4:21:01 PM,C,12.639
6/17/22, 4:51:01 PM,C,12.639
6/17/22, 5:21:01 PM,C,14.144
6/17/22, 5:51:01 PM,C,14.144
6/17/22, 6:21:01 PM,C,13.642
6/17/22, 6:51:01 PM,C,12.639
6/17/22, 7:21:01 PM,C,12.137
6/17/22, 7:51:01 PM,C,11.133
6/17/22, 8:21:01 PM,C,11.133
6/17/22, 8:51:01 PM,C,9.627
6/17/22, 9:21:01 PM,C,8.622
6/17/22, 9:51:01 PM,C,7.617
6/17/22, 10:21:01 PM,C,7.115
6/17/22, 10:51:01 PM,C,7.115
6/17/22, 11:21:01 PM,C,6.612
6/17/22, 11:51:01 PM,C,6.612
6/18/22, 12:21:01 AM,C,6.612
6/18/22, 12:51:01 AM,C,6.109
6/18/22, 1:21:01 AM,C,5.607
6/18/22, 1:51:01 AM,C,4.601
6/18/22, 2:21:01 AM,C,4.098
6/18/22, 2:51:01 AM,C,3.595
6/18/22, 3:21:01 AM,C,3.092
6/18/22, 3:51:01 AM,C,1.582
6/18/22, 4:21:01 AM,C,0.575
6/18/22, 4:51:01 AM,C,1.582
6/18/22, 5:21:01 AM,C,2.085
6/18/22, 5:51:01 AM,C,1.582
6/18/22, 6:21:01 AM,C,1.582
6/18/22, 6:51:01 AM,C,1.582
6/18/22, 7:21:01 AM,C,3.092
6/18/22, 7:51:01 AM,C,4.601
6/18/22, 8:21:01 AM,C,6.109
6/18/22, 8:51:01 AM,C,6.612
6/18/22, 9:21:01 AM,C,7.115
6/18/22, 9:51:01 AM,C,7.617
6/18/22, 10:21:01 AM,C,9.627
6/18/22, 10:51:01 AM,C,9.125
6/18/22, 11:21:01 AM,C,8.622
6/18/22, 11:51:01 AM,C,9.125
6/18/22, 12:21:01 PM,C,9.627
6/18/22, 12:51:01 PM,C,13.141
6/18/22, 1:21:01 PM,C,10.129
6/18/22, 1:51:01 PM,C,9.125
6/18/22, 2:21:01 PM,C,12.639
6/18/22, 2:51:01 PM,C,10.129
6/18/22, 3:21:01 PM,C,11.635
6/18/22, 3:51:01 PM,C,10.129
6/18/22, 4:21:01 PM,C,8.12
6/18/22, 4:51:01 PM,C,7.115
6/18/22, 5:21:01 PM,C,6.109
6/18/22, 5:51:01 PM,C,4.601
6/18/22, 6:21:01 PM,C,5.607
6/18/22, 6:51:01 PM,C,5.104
6/18/22, 7:21:01 PM,C,4.098
6/18/22, 7:51:01 PM,C,3.092
6/18/22, 8:21:01 PM,C,3.092
6/18/22, 8:51:01 PM,C,2.588
6/18/22, 9:21:01 PM,C,2.085
6/18/22, 9:51:01 PM,C,1.582
6/18/22, 10:21:01 PM,C,0.575
6/18/22, 10:51:01 PM,C,0.071
6/18/22, 11:21:01 PM,C,0.071
6/18/22, 11:51:01 PM,C,-0.432
6/19/22, 12:21:01 AM,C,-0.432
6/19/22, 12:51:01 AM,C,-0.432
6/19/22, 1:21:01 AM,C,-0.432
6/19/22, 1:51:01 AM,C,-0.936
6/19/22, 2:21:01 AM,C,0.575
6/19/22, 2:51:01 AM,C,0.071
6/19/22, 3:21:01 AM,C,-0.432
6/19/22, 3:51:01 AM,C,-0.936
6/19/22, 4:21:01 AM,C,0.575
6/19/22, 4:51:01 AM,C,1.078
6/19/22, 5:21:01 AM,C,0.575
6/19/22, 5:51:01 AM,C,1.078
6/19/22, 6:21:01 AM,C,2.085
6/19/22, 6:51:01 AM,C,2.588
6/19/22, 7:21:01 AM,C,3.092
6/19/22, 7:51:01 AM,C,3.092
6/19/22, 8:21:01 AM,C,4.601
6/19/22, 8:51:01 AM,C,6.109
6/19/22, 9:21:01 AM,C,7.617
6/19/22, 9:51:01 AM,C,7.115
6/19/22, 10:21:01 AM,C,8.12
6/19/22, 10:51:01 AM,C,7.617
6/19/22, 11:21:01 AM,C,9.125
6/19/22, 11:51:01 AM,C,7.617
6/19/22, 12:21:01 PM,C,9.125
6/19/22, 12:51:01 PM,C,10.631
6/19/22, 1:21:01 PM,C,8.622
6/19/22, 1:51:01 PM,C,9.627
6/19/22, 2:21:01 PM,C,0.575
6/19/22, 2:51:01 PM,C,5.607
6/19/22, 3:21:01 PM,C,4.098
6/19/22, 3:51:01 PM,C,6.612
6/19/22, 4:21:01 PM,C,7.115
6/19/22, 4:51:01 PM,C,8.12
6/19/22, 5:21:01 PM,C,8.622
6/19/22, 5:51:01 PM,C,8.622
6/19/22, 6:21:01 PM,C,7.617
6/19/22, 6:51:01 PM,C,7.617
6/19/22, 7:21:01 PM,C,7.617
6/19/22, 7:51:01 PM,C,6.612
6/19/22, 8:21:01 PM,C,6.109
6/19/22, 8:51:01 PM,C,4.601
6/19/22, 9:21:01 PM,C,3.595
6/19/22, 9:51:01 PM,C,2.085
6/19/22, 10:21:01 PM,C,1.078
6/19/22, 10:51:01 PM,C,2.085
6/19/22, 11:21:01 PM,C,1.582
6/19/22, 11:51:01 PM,C,1.582
6/20/22, 12:21:01 AM,C,1.582
6/20/22, 12:51:01 AM,C,0.575
6/20/22, 1:21:01 AM,C,1.078
6/20/22, 1:51:01 AM,C,1.078
6/20/22, 2:21:01 AM,C,1.078
6/20/22, 2:51:01 AM,C,0.575
6/20/22, 3:21:01 AM,C,-0.432
6/20/22, 3:51:01 AM,C,-0.432
6/20/22, 4:21:01 AM,C,-0.432
6/20/22, 4:51:01 AM,C,-0.936
6/20/22, 5:21:01 AM,C,-0.936
6/20/22, 5:51:01 AM,C,-0.936
6/20/22, 6:21:01 AM,C,0.071
6/20/22, 6:51:01 AM,C,0.575
6/20/22, 7:21:01 AM,C,1.582
6/20/22, 7:51:01 AM,C,3.092
6/20/22, 8:21:01 AM,C,5.607
6/20/22, 8:51:01 AM,C,7.115
6/20/22, 9:21:01 AM,C,8.12
6/20/22, 9:51:01 AM,C,9.627
6/20/22, 10:21:01 AM,C,11.133
6/20/22, 10:51:01 AM,C,11.635
6/20/22, 11:21:01 AM,C,14.144
6/20/22, 11:51:01 AM,C,20.158
6/20/22, 12:21:01 PM,C,16.651
6/20/22, 12:51:01 PM,C,18.656
6/20/22, 1:21:01 PM,C,14.144
6/20/22, 1:51:01 PM,C,14.646
6/20/22, 2:21:01 PM,C,17.152
6/20/22, 2:51:01 PM,C,15.649
6/20/22, 3:21:01 PM,C,14.646
6/20/22, 3:51:01 PM,C,16.15
6/20/22, 4:21:01 PM,C,14.646
6/20/22, 4:51:01 PM,C,14.144
6/20/22, 5:21:01 PM,C,15.147
6/20/22, 5:51:01 PM,C,14.144
6/20/22, 6:21:01 PM,C,13.141
6/20/22, 6:51:01 PM,C,13.141
6/20/22, 7:21:01 PM,C,12.137
6/20/22, 7:51:01 PM,C,11.635
6/20/22, 8:21:01 PM,C,10.129
6/20/22, 8:51:01 PM,C,8.622
6/20/22, 9:21:01 PM,C,7.115
6/20/22, 9:51:01 PM,C,6.109
6/20/22, 10:21:01 PM,C,5.607
6/20/22, 10:51:01 PM,C,5.104
6/20/22, 11:21:01 PM,C,4.098
6/20/22, 11:51:01 PM,C,5.607
6/21/22, 12:21:01 AM,C,4.098
6/21/22, 12:51:01 AM,C,3.595
6/21/22, 1:21:01 AM,C,3.595
6/21/22, 1:51:01 AM,C,3.595
6/21/22, 2:21:01 AM,C,4.601
6/21/22, 2:51:01 AM,C,4.098
6/21/22, 3:21:01 AM,C,3.595
6/21/22, 3:51:01 AM,C,3.092
6/21/22, 4:21:01 AM,C,2.588
6/21/22, 4:51:01 AM,C,2.085
6/21/22, 5:21:01 AM,C,2.588
6/21/22, 5:51:01 AM,C,2.085
6/21/22, 6:21:01 AM,C,2.588
6/21/22, 6:51:01 AM,C,4.601
6/21/22, 7:21:01 AM,C,5.607
6/21/22, 7:51:01 AM,C,7.617
6/21/22, 8:21:01 AM,C,9.125
6/21/22, 8:51:01 AM,C,11.133
6/21/22, 9:21:01 AM,C,12.137
6/21/22, 9:51:01 AM,C,13.642
6/21/22, 10:21:01 AM,C,14.646
6/21/22, 10:51:01 AM,C,16.15
6/21/22, 11:21:01 AM,C,18.656
6/21/22, 11:51:01 AM,C,26.162
6/21/22, 12:21:01 PM,C,32.156
6/21/22, 12:51:01 PM,C,26.162
6/21/22, 1:21:01 PM,C,20.158
6/21/22, 1:51:01 PM,C,20.659
6/21/22, 2:21:01 PM,C,21.16
6/21/22, 2:51:01 PM,C,21.16
6/21/22, 3:21:01 PM,C,21.66
6/21/22, 3:51:01 PM,C,20.659
6/21/22, 4:21:01 PM,C,21.16
6/21/22, 4:51:01 PM,C,22.161
6/21/22, 5:21:01 PM,C,20.158
6/21/22, 5:51:01 PM,C,19.157
6/21/22, 6:21:01 PM,C,18.656
6/21/22, 6:51:01 PM,C,18.656
6/21/22, 7:21:01 PM,C,17.654
6/21/22, 7:51:01 PM,C,17.152
6/21/22, 8:21:01 PM,C,15.147
6/21/22, 8:51:01 PM,C,14.144
6/21/22, 9:21:01 PM,C,12.639
6/21/22, 9:51:01 PM,C,11.635
6/21/22, 10:21:01 PM,C,11.133
6/21/22, 10:51:01 PM,C,10.129
6/21/22, 11:21:01 PM,C,10.129
6/21/22, 11:51:01 PM,C,9.125
6/22/22, 12:21:01 AM,C,9.627
6/22/22, 12:51:01 AM,C,9.627
6/22/22, 1:21:01 AM,C,8.622
6/22/22, 1:51:01 AM,C,8.12
6/22/22, 2:21:01 AM,C,8.12
6/22/22, 2:51:01 AM,C,7.115
6/22/22, 3:21:01 AM,C,7.115
6/22/22, 3:51:01 AM,C,6.612
6/22/22, 4:21:01 AM,C,6.109
6/22/22, 4:51:01 AM,C,6.109
6/22/22, 5:21:01 AM,C,6.109
6/22/22, 5:51:01 AM,C,6.109
6/22/22, 6:21:01 AM,C,5.104
6/22/22, 6:51:01 AM,C,6.109
6/22/22, 7:21:01 AM,C,7.617
6/22/22, 7:51:01 AM,C,9.627
6/22/22, 8:21:01 AM,C,12.639
6/22/22, 8:51:01 AM,C,15.649
6/22/22, 9:21:01 AM,C,17.152
6/22/22, 9:51:01 AM,C,17.654
6/22/22, 10:21:01 AM,C,19.657
6/22/22, 10:51:01 AM,C,21.16
6/22/22, 11:21:01 AM,C,24.162
6/22/22, 11:51:01 AM,C,32.156
6/22/22, 12:21:01 PM,C,37.641
6/22/22, 12:51:01 PM,C,29.16
6/22/22, 1:21:01 PM,C,25.662
6/22/22, 1:51:01 PM,C,24.162
6/22/22, 2:21:01 PM,C,26.662
6/22/22, 2:51:01 PM,C,24.662
6/22/22, 3:21:01 PM,C,25.162
6/22/22, 3:51:01 PM,C,24.662
6/22/22, 4:21:01 PM,C,25.162
6/22/22, 4:51:01 PM,C,26.162
6/22/22, 5:21:01 PM,C,23.161
6/22/22, 5:51:01 PM,C,21.16
6/22/22, 6:21:01 PM,C,20.659
6/22/22, 6:51:01 PM,C,21.16
6/22/22, 7:21:01 PM,C,20.659
6/22/22, 7:51:01 PM,C,19.657
6/22/22, 8:21:01 PM,C,17.152
6/22/22, 8:51:01 PM,C,16.15
6/22/22, 9:21:01 PM,C,14.144
6/22/22, 9:51:01 PM,C,12.639
6/22/22, 10:21:01 PM,C,12.137
6/22/22, 10:51:01 PM,C,12.137
6/22/22, 11:21:01 PM,C,11.635
6/22/22, 11:51:01 PM,C,11.133
6/23/22, 12:21:01 AM,C,11.133
6/23/22, 12:51:01 AM,C,11.133
6/23/22, 1:21:01 AM,C,10.631
6/23/22, 1:51:01 AM,C,9.627
6/23/22, 2:21:01 AM,C,10.631
6/23/22, 2:51:01 AM,C,10.129
6/23/22, 3:21:01 AM,C,10.129
6/23/22, 3:51:01 AM,C,9.627
6/23/22, 4:21:01 AM,C,9.627
6/23/22, 4:51:01 AM,C,9.125
6/23/22, 5:21:01 AM,C,9.125
6/23/22, 5:51:01 AM,C,9.627
6/23/22, 6:21:01 AM,C,9.627
6/23/22, 6:51:01 AM,C,10.129
6/23/22, 7:21:01 AM,C,11.133
6/23/22, 7:51:01 AM,C,12.137
6/23/22, 8:21:01 AM,C,14.144
6/23/22, 8:51:01 AM,C,16.15
6/23/22, 9:21:01 AM,C,17.654
6/23/22, 9:51:01 AM,C,19.157
6/23/22, 10:21:01 AM,C,20.659
6/23/22, 10:51:01 AM,C,21.16
6/23/22, 11:21:01 AM,C,24.662
6/23/22, 11:51:01 AM,C,31.657
6/23/22, 12:21:01 PM,C,40.131
6/23/22, 12:51:01 PM,C,33.154
6/23/22, 1:21:01 PM,C,22.161
6/23/22, 1:51:01 PM,C,22.661
6/23/22, 2:21:01 PM,C,21.16
6/23/22, 2:51:01 PM,C,20.659
6/23/22, 3:21:01 PM,C,23.161
6/23/22, 3:51:01 PM,C,23.161
6/23/22, 4:21:01 PM,C,23.161
6/23/22, 4:51:01 PM,C,23.161
6/23/22, 5:21:01 PM,C,21.66
6/23/22, 5:51:01 PM,C,20.659
6/23/22, 6:21:01 PM,C,20.659
6/23/22, 6:51:01 PM,C,21.16
6/23/22, 7:21:01 PM,C,19.657
6/23/22, 7:51:01 PM,C,18.656
6/23/22, 8:21:01 PM,C,18.155
6/23/22, 8:51:01 PM,C,16.651
6/23/22, 9:21:01 PM,C,16.15
6/23/22, 9:51:01 PM,C,16.15
6/23/22, 10:21:01 PM,C,15.147
6/23/22, 10:51:01 PM,C,14.646
6/23/22, 11:21:01 PM,C,14.144
6/23/22, 11:51:01 PM,C,15.649
6/24/22, 12:21:01 AM,C,13.141
6/24/22, 12:51:01 AM,C,12.137
6/24/22, 1:21:01 AM,C,10.129
6/24/22, 1:51:01 AM,C,10.631
6/24/22, 2:21:01 AM,C,10.129
6/24/22, 2:51:01 AM,C,8.622
6/24/22, 3:21:01 AM,C,8.12
6/24/22, 3:51:01 AM,C,7.617
6/24/22, 4:21:01 AM,C,7.617
6/24/22, 4:51:01 AM,C,7.115
6/24/22, 5:21:01 AM,C,7.115
6/24/22, 5:51:01 AM,C,6.612
6/24/22, 6:21:01 AM,C,6.612
6/24/22, 6:51:01 AM,C,7.617
6/24/22, 7:21:01 AM,C,8.622
6/24/22, 7:51:01 AM,C,10.129
6/24/22, 8:21:01 AM,C,12.137
6/24/22, 8:51:01 AM,C,13.642
6/24/22, 9:21:01 AM,C,15.649
6/24/22, 9:51:01 AM,C,17.654
6/24/22, 10:21:01 AM,C,19.657
6/24/22, 10:51:01 AM,C,20.158
6/24/22, 11:21:01 AM,C,23.161
6/24/22, 11:51:01 AM,C,24.162
6/24/22, 12:21:01 PM,C,35.647
6/24/22, 12:51:01 PM,C,26.162
6/24/22, 1:21:01 PM,C,24.662
6/24/22, 1:51:01 PM,C,24.162
6/24/22, 2:21:01 PM,C,23.662
6/24/22, 2:51:01 PM,C,22.661
6/24/22, 3:21:01 PM,C,23.161
6/24/22, 3:51:01 PM,C,22.161
6/24/22, 4:21:01 PM,C,22.161
6/24/22, 4:51:01 PM,C,23.161
6/24/22, 5:21:01 PM,C,22.161
6/24/22, 5:51:01 PM,C,20.659
6/24/22, 6:21:01 PM,C,20.158
6/24/22, 6:51:01 PM,C,19.657
6/24/22, 7:21:01 PM,C,19.657
6/24/22, 7:51:01 PM,C,18.656
6/24/22, 8:21:01 PM,C,17.152
6/24/22, 8:51:01 PM,C,15.649
6/24/22, 9:21:01 PM,C,14.144
6/24/22, 9:51:01 PM,C,13.642
6/24/22, 10:21:01 PM,C,13.141
6/24/22, 10:51:01 PM,C,13.642
6/24/22, 11:21:01 PM,C,12.137
6/24/22, 11:51:01 PM,C,11.133
6/25/22, 12:21:01 AM,C,10.129
6/25/22, 12:51:01 AM,C,9.627
6/25/22, 1:21:01 AM,C,9.627
6/25/22, 1:51:01 AM,C,9.125
6/25/22, 2:21:01 AM,C,9.627
6/25/22, 2:51:01 AM,C,9.125
6/25/22, 3:21:01 AM,C,9.125
6/25/22, 3:51:01 AM,C,8.622
6/25/22, 4:21:01 AM,C,8.622
6/25/22, 4:51:01 AM,C,8.12
6/25/22, 5:21:01 AM,C,7.617
6/25/22, 5:51:01 AM,C,6.612
6/25/22, 6:21:01 AM,C,6.612
6/25/22, 6:51:01 AM,C,7.617
6/25/22, 7:21:01 AM,C,10.129
6/25/22, 7:51:01 AM,C,12.137
6/25/22, 8:21:01 AM,C,14.144
6/25/22, 8:51:01 AM,C,15.649
6/25/22, 9:21:01 AM,C,17.152
6/25/22, 9:51:01 AM,C,17.654
6/25/22, 10:21:01 AM,C,19.157
6/25/22, 10:51:01 AM,C,20.659
6/25/22, 11:21:01 AM,C,22.161
6/25/22, 11:51:01 AM,C,29.16
6/25/22, 12:21:01 PM,C,36.146
6/25/22, 12:51:01 PM,C,31.157
6/25/22, 1:21:01 PM,C,24.662
6/25/22, 1:51:01 PM,C,24.162
6/25/22, 2:21:01 PM,C,25.662
6/25/22, 2:51:01 PM,C,25.162
6/25/22, 3:21:01 PM,C,24.662
6/25/22, 3:51:01 PM,C,25.162
6/25/22, 4:21:01 PM,C,25.162
6/25/22, 4:51:01 PM,C,24.662
6/25/22, 5:21:01 PM,C,23.662
6/25/22, 5:51:01 PM,C,22.661
6/25/22, 6:21:01 PM,C,22.161
6/25/22, 6:51:01 PM,C,21.16
6/25/22, 7:21:01 PM,C,20.659
6/25/22, 7:51:01 PM,C,19.657
6/25/22, 8:21:01 PM,C,18.656
6/25/22, 8:51:01 PM,C,17.654
6/25/22, 9:21:01 PM,C,17.152
6/25/22, 9:51:01 PM,C,15.649
6/25/22, 10:21:01 PM,C,15.147
6/25/22, 10:51:01 PM,C,14.144
6/25/22, 11:21:01 PM,C,13.141
6/25/22, 11:51:01 PM,C,11.635
6/26/22, 12:21:01 AM,C,11.133
6/26/22, 12:51:01 AM,C,10.129
6/26/22, 1:21:01 AM,C,11.635
6/26/22, 1:51:01 AM,C,11.635
6/26/22, 2:21:01 AM,C,11.133
6/26/22, 2:51:01 AM,C,10.631
6/26/22, 3:21:01 AM,C,10.631
6/26/22, 3:51:01 AM,C,10.631
6/26/22, 4:21:01 AM,C,11.133
6/26/22, 4:51:01 AM,C,10.129
6/26/22, 5:21:01 AM,C,12.137
6/26/22, 5:51:01 AM,C,12.137
6/26/22, 6:21:01 AM,C,12.639
6/26/22, 6:51:01 AM,C,14.144
6/26/22, 7:21:01 AM,C,13.642
6/26/22, 7:51:01 AM,C,15.147
6/26/22, 8:21:01 AM,C,15.649
6/26/22, 8:51:01 AM,C,16.651
6/26/22, 9:21:01 AM,C,18.656
6/26/22, 9:51:01 AM,C,18.656
6/26/22, 10:21:01 AM,C,22.161
6/26/22, 10:51:01 AM,C,23.662
6/26/22, 11:21:01 AM,C,25.662
6/26/22, 11:51:01 AM,C,30.658
6/26/22, 12:21:01 PM,C,37.142
6/26/22, 12:51:01 PM,C,32.156
6/26/22, 1:21:01 PM,C,27.661
6/26/22, 1:51:01 PM,C,27.162
6/26/22, 2:21:01 PM,C,27.162
6/26/22, 2:51:01 PM,C,27.162
6/26/22, 3:21:01 PM,C,26.662
